wavenum,freq,power
-144.0,0.35555555555555557,1.3511586957868605e-09
-144.0,0.3611111111111111,9.206136280441764e-10
-144.0,0.36666666666666664,1.5920956595296089e-09
-144.0,0.37222222222222223,1.3411346967804773e-09
-144.0,0.37777777777777777,6.476996312765279e-10
-144.0,0.38333333333333336,2.58004588165996e-10
-144.0,0.3888888888888889,1.2735463748841532e-09
-144.0,0.39444444444444443,2.0225856466387383e-09
-144.0,0.4,9.288078992327553e-10
-144.0,0.40555555555555556,1.6374136388072683e-09
-144.0,0.4111111111111111,1.2324832110326913e-09
-144.0,0.4166666666666667,1.2202686167289315e-09
-144.0,0.4222222222222222,7.685893456359072e-10
-144.0,0.42777777777777776,1.1367703942353164e-09
-144.0,0.43333333333333335,1.4742433197549814e-09
-144.0,0.4388888888888889,9.882326377894158e-10
-144.0,0.4444444444444444,1.6519022910269184e-09
-144.0,0.45,4.754029233252888e-10
-144.0,0.45555555555555555,1.7731220322435087e-09
-144.0,0.46111111111111114,1.0677840535677438e-09
-144.0,0.4666666666666667,2.4741571007213838e-09
-144.0,0.4722222222222222,1.8693763826163955e-09
-144.0,0.4777777777777778,8.278522975270737e-10
-144.0,0.48333333333333334,8.144091194853247e-10
-144.0,0.4888888888888889,2.286702758640823e-09
-144.0,0.49444444444444446,8.902813155985525e-10
-144.0,0.5,2.031368356462279e-09
-143.0,-0.5,3.077588693113456e-09
-143.0,-0.49444444444444446,4.362004980360771e-10
-143.0,-0.4888888888888889,7.850412187678612e-10
-143.0,-0.48333333333333334,1.9006731678881236e-09
-143.0,-0.4777777777777778,1.1240963761755595e-09
-143.0,-0.4722222222222222,5.991139827160646e-10
-143.0,-0.4666666666666667,2.7996901364407e-10
-143.0,-0.46111111111111114,1.2145542765267143e-09
-143.0,-0.45555555555555555,3.2013101663013753e-10
-143.0,-0.45,1.1945093813739958e-09
-143.0,-0.4444444444444444,9.339024499937337e-10
-143.0,-0.4388888888888889,8.818403945955849e-10
-143.0,-0.43333333333333335,1.0342717011756918e-09
-143.0,-0.42777777777777776,8.00939036504901e-10
-143.0,-0.4222222222222222,3.4750406195227216e-10
-143.0,-0.4166666666666667,2.9460764889242357e-10
-143.0,-0.4111111111111111,3.9421862336949377e-10
-143.0,-0.40555555555555556,8.814014340979244e-10
-143.0,-0.4,7.284808694648824e-10
-143.0,-0.39444444444444443,5.04231370675015e-10
-143.0,-0.3888888888888889,4.727235811161825e-09
-143.0,-0.38333333333333336,1.8347322397483168e-09
-143.0,-0.37777777777777777,1.2190950643940136e-09
-143.0,-0.37222222222222223,1.0115490802346508e-09
-143.0,-0.36666666666666664,1.3989083244604464e-09
-143.0,-0.3611111111111111,2.04827760609213e-09
-143.0,-0.35555555555555557,1.1758637371955327e-09
-143.0,-0.35,1.2273531912532866e-09
-143.0,-0.34444444444444444,1.1673227484588412e-09
-143.0,-0.3388888888888889,1.0361530197866337e-09
-143.0,-0.3333333333333333,3.1283381566229377e-10
-143.0,-0.3277777777777778,3.3696556102147016e-09
-143.0,-0.32222222222222224,8.014041038021606e-10
-143.0,-0.31666666666666665,6.422362879877868e-10
-143.0,-0.3111111111111111,3.887568002244048e-09
-143.0,-0.3055555555555556,1.60905265814914e-09
-143.0,-0.3,2.278343118292002e-09
-143.0,-0.29444444444444445,2.7077150900846244e-09
-143.0,-0.28888888888888886,7.842524216756287e-09
-143.0,-0.2833333333333333,5.210193813953111e-10
-143.0,-0.2777777777777778,3.6713475616787627e-09
-143.0,-0.2722222222222222,5.606822348353127e-09
-143.0,-0.26666666666666666,3.1795204369639122e-09
-143.0,-0.2611111111111111,7.607069801698432e-10
-143.0,-0.25555555555555554,2.2025233409963282e-09
-143.0,-0.25,2.4273495067759006e-09
-143.0,-0.24444444444444444,3.132450655221536e-09
-143.0,-0.2388888888888889,2.6614897375018287e-09
-143.0,-0.23333333333333334,2.7836038673559704e-09
-143.0,-0.22777777777777777,2.494923658357679e-09
-143.0,-0.2222222222222222,2.0928856383887016e-09
-143.0,-0.21666666666666667,3.287966941538661e-09
-143.0,-0.2111111111111111,3.4549211446645645e-09
-143.0,-0.20555555555555555,3.2588621369250074e-09
-143.0,-0.2,6.481931285345646e-09
-143.0,-0.19444444444444445,3.3225879950632107e-09
-143.0,-0.18888888888888888,5.535731712656277e-09
-143.0,-0.18333333333333332,2.8284735934305487e-09
-143.0,-0.17777777777777778,6.573381799292028e-09
-143.0,-0.17222222222222222,2.17509585789341e-09
-143.0,-0.16666666666666666,7.99150296838405e-09
-143.0,-0.16111111111111112,1.8406565938157608e-09
-143.0,-0.15555555555555556,8.587313207342927e-09
-143.0,-0.15,5.213171038442694e-09
-143.0,-0.14444444444444443,7.613767423192594e-09
-143.0,-0.1388888888888889,4.6168482852391015e-09
-143.0,-0.13333333333333333,7.957256039026742e-09
-143.0,-0.12777777777777777,2.578456554645359e-09
-143.0,-0.12222222222222222,4.207217455582853e-09
-143.0,-0.11666666666666667,2.234707485459711e-09
-143.0,-0.1111111111111111,7.650759676466582e-09
-143.0,-0.10555555555555556,2.339134646223901e-09
-143.0,-0.1,4.278046977076784e-09
-143.0,-0.09444444444444444,6.77512119491338e-09
-143.0,-0.08888888888888889,1.5220128966378048e-08
-143.0,-0.08333333333333333,8.127564867061038e-09
-143.0,-0.07777777777777778,5.392362909462676e-09
-143.0,-0.07222222222222222,7.913857500567482e-09
-143.0,-0.06666666666666667,1.1947434652914787e-08
-143.0,-0.06111111111111111,7.594976438269816e-09
-143.0,-0.05555555555555555,5.817380538629532e-09
-143.0,-0.05,8.03303701336485e-09
-143.0,-0.044444444444444446,9.186500613421652e-09
-143.0,-0.03888888888888889,9.513003785846012e-09
-143.0,-0.03333333333333333,4.75286991951989e-09
-143.0,-0.027777777777777776,1.0794365047782452e-08
-143.0,-0.022222222222222223,1.102595825605087e-08
-143.0,-0.016666666666666666,3.493066604341869e-09
-143.0,-0.011111111111111112,5.320969958007509e-09
-143.0,-0.005555555555555556,6.597103218240585e-09
-143.0,0.0,4.1649167690742335e-09
-143.0,0.005555555555555556,9.202651154570201e-09
-143.0,0.011111111111111112,9.33798150757733e-09
-143.0,0.016666666666666666,8.535809711350043e-09
-143.0,0.022222222222222223,5.770907229739345e-09
-143.0,0.027777777777777776,2.8233092055672138e-09
-143.0,0.03333333333333333,5.915656594284286e-09
-143.0,0.03888888888888889,1.0856981473393029e-08
-143.0,0.044444444444444446,1.4004820935710654e-08
-143.0,0.05,5.762077012820219e-09
-143.0,0.05555555555555555,1.6670566451951867e-08
-143.0,0.06111111111111111,1.1271231378379909e-08
-143.0,0.06666666666666667,3.630373625024942e-09
-143.0,0.07222222222222222,1.2465362818977061e-08
-143.0,0.07777777777777778,1.731470038200222e-09
-143.0,0.08333333333333333,1.4484609207706395e-08
-143.0,0.08888888888888889,9.800966100604555e-09
-143.0,0.09444444444444444,3.8408451386992054e-09
-143.0,0.1,1.231170738938349e-08
-143.0,0.10555555555555556,4.8048386851221456e-09
-143.0,0.1111111111111111,3.672621050004867e-09
-143.0,0.11666666666666667,8.784288889240123e-09
-143.0,0.12222222222222222,2.977646049682003e-09
-143.0,0.12777777777777777,2.924854151683042e-09
-143.0,0.13333333333333333,1.2879750351661729e-08
-143.0,0.1388888888888889,6.853071108214714e-09
-143.0,0.14444444444444443,5.0266544657988875e-09
-143.0,0.15,1.6743943391017457e-09
-143.0,0.15555555555555556,6.752555762820687e-09
-143.0,0.16111111111111112,6.908239628649092e-09
-143.0,0.16666666666666666,6.62669084596709e-09
-143.0,0.17222222222222222,2.5959504775849254e-09
-143.0,0.17777777777777778,1.3299217401322952e-08
-143.0,0.18333333333333332,2.8291642463413325e-09
-143.0,0.18888888888888888,3.870650099459632e-09
-143.0,0.19444444444444445,3.391211655983506e-09
-143.0,0.2,2.5303935801594174e-09
-143.0,0.20555555555555555,2.646178144491046e-09
-143.0,0.2111111111111111,3.581087814621774e-09
-143.0,0.21666666666666667,2.045407415795353e-09
-143.0,0.2222222222222222,1.3760442987802193e-09
-143.0,0.22777777777777777,1.2676069896603784e-09
-143.0,0.23333333333333334,8.658408361028869e-10
-143.0,0.2388888888888889,2.124536554859134e-09
-143.0,0.24444444444444444,4.379056268539197e-09
-143.0,0.25,1.1672346485309605e-09
-143.0,0.25555555555555554,2.5503429877341012e-09
-143.0,0.2611111111111111,2.250359085048207e-09
-143.0,0.26666666666666666,1.295433847258181e-09
-143.0,0.2722222222222222,4.764456704291208e-09
-143.0,0.2777777777777778,2.850321681255917e-09
-143.0,0.2833333333333333,1.7663360083840557e-09
-143.0,0.28888888888888886,1.2199842620438304e-09
-143.0,0.29444444444444445,3.0573130175951745e-09
-143.0,0.3,2.065170747863898e-09
-143.0,0.3055555555555556,1.3148148039834367e-09
-143.0,0.3111111111111111,1.2515313498865662e-09
-143.0,0.31666666666666665,3.0321578355953376e-09
-143.0,0.32222222222222224,3.383254783334041e-09
-143.0,0.3277777777777778,1.9090616557442955e-09
-143.0,0.3333333333333333,3.1619924051138598e-09
-143.0,0.3388888888888889,3.120765618115106e-09
-143.0,0.34444444444444444,9.852986503214565e-10
-143.0,0.35,1.6619493921510724e-09
-143.0,0.35555555555555557,1.8016860555220357e-09
-143.0,0.3611111111111111,4.058472676454791e-09
-143.0,0.36666666666666664,3.513390039120091e-10
-143.0,0.37222222222222223,2.7469385824769062e-09
-143.0,0.37777777777777777,8.706051845602909e-10
-143.0,0.38333333333333336,1.1107384632526592e-09
-143.0,0.3888888888888889,8.956259890038887e-10
-143.0,0.39444444444444443,5.072922608409108e-10
-143.0,0.4,6.691162308883423e-10
-143.0,0.40555555555555556,1.9207711941829575e-09
-143.0,0.4111111111111111,5.6210992896797105e-11
-143.0,0.4166666666666667,9.397166674412452e-10
-143.0,0.4222222222222222,1.4101723802720088e-09
-143.0,0.42777777777777776,2.953847873479263e-09
-143.0,0.43333333333333335,9.907602822170912e-10
-143.0,0.4388888888888889,3.0573322535640137e-09
-143.0,0.4444444444444444,5.72034493754894e-10
-143.0,0.45,3.9774694400262913e-10
-143.0,0.45555555555555555,7.222646995226372e-10
-143.0,0.46111111111111114,1.3324194859700286e-09
-143.0,0.4666666666666667,1.9351416546263555e-09
-143.0,0.4722222222222222,4.1985898637638854e-10
-143.0,0.4777777777777778,4.663748801898675e-10
-143.0,0.48333333333333334,3.1587113508411233e-09
-143.0,0.4888888888888889,2.0666340300831783e-09
-143.0,0.49444444444444446,1.0031290365716301e-09
-143.0,0.5,3.077588693117593e-09
-142.0,-0.5,1.6056671042226396e-09
-142.0,-0.49444444444444446,8.991908696441406e-10
-142.0,-0.4888888888888889,1.051204024505539e-09
-142.0,-0.48333333333333334,3.979009683399006e-09
-142.0,-0.4777777777777778,1.1569990441101774e-09
-142.0,-0.4722222222222222,1.400692394683897e-09
-142.0,-0.4666666666666667,3.7088244948958525e-09
-142.0,-0.46111111111111114,1.096094394506432e-09
-142.0,-0.45555555555555555,2.620527514379029e-09
-142.0,-0.45,8.864358542535476e-10
-142.0,-0.4444444444444444,7.360759608139094e-10
-142.0,-0.4388888888888889,1.1804493466659342e-09
-142.0,-0.43333333333333335,6.32837111735495e-10
-142.0,-0.42777777777777776,3.833140194922967e-09
-142.0,-0.4222222222222222,3.5133922462812944e-10
-142.0,-0.4166666666666667,6.696740225435945e-10
-142.0,-0.4111111111111111,1.1805441504346832e-09
-142.0,-0.40555555555555556,2.188035665858871e-09
-142.0,-0.4,7.403159703221045e-10
-142.0,-0.39444444444444443,1.2801918683886658e-09
-142.0,-0.3888888888888889,5.975819845447768e-10
-142.0,-0.38333333333333336,8.658395101817226e-10
-142.0,-0.37777777777777777,8.366068250283304e-10
-142.0,-0.37222222222222223,7.045300476778975e-10
-142.0,-0.36666666666666664,1.902659066410879e-09
-142.0,-0.3611111111111111,6.355065055477261e-10
-142.0,-0.35555555555555557,8.258181419605895e-10
-142.0,-0.35,7.238219275602901e-10
-142.0,-0.34444444444444444,1.0956198526311986e-09
-142.0,-0.3388888888888889,3.141645314750823e-09
-142.0,-0.3333333333333333,5.184144370971821e-09
-142.0,-0.3277777777777778,1.3037738758387255e-09
-142.0,-0.32222222222222224,5.230984037159481e-09
-142.0,-0.31666666666666665,7.007964510048189e-10
-142.0,-0.3111111111111111,1.5522656390800807e-09
-142.0,-0.3055555555555556,2.2176523419318003e-09
-142.0,-0.3,2.3036388210704232e-09
-142.0,-0.29444444444444445,4.107838096721103e-09
-142.0,-0.28888888888888886,3.6963537740359755e-09
-142.0,-0.2833333333333333,2.2739866554132053e-09
-142.0,-0.2777777777777778,1.8173285955171951e-09
-142.0,-0.2722222222222222,2.0273150328551404e-09
-142.0,-0.26666666666666666,3.1126242640796063e-09
-142.0,-0.2611111111111111,2.2526865380806208e-09
-142.0,-0.25555555555555554,1.152547582470163e-09
-142.0,-0.25,4.652388650199248e-10
-142.0,-0.24444444444444444,2.4222248932284305e-09
-142.0,-0.2388888888888889,1.612264654094717e-09
-142.0,-0.23333333333333334,2.3267540891164473e-09
-142.0,-0.22777777777777777,4.310497267664113e-09
-142.0,-0.2222222222222222,1.8681131877862922e-09
-142.0,-0.21666666666666667,1.5561060887239855e-09
-142.0,-0.2111111111111111,6.795168690070095e-09
-142.0,-0.20555555555555555,3.4917658499038842e-09
-142.0,-0.2,6.326927387299589e-09
-142.0,-0.19444444444444445,1.2381151784214301e-09
-142.0,-0.18888888888888888,3.1574463375247145e-09
-142.0,-0.18333333333333332,3.108399515381372e-09
-142.0,-0.17777777777777778,6.939019084332691e-09
-142.0,-0.17222222222222222,3.4260290603416173e-09
-142.0,-0.16666666666666666,4.870040282016531e-09
-142.0,-0.16111111111111112,4.905055508285102e-09
-142.0,-0.15555555555555556,3.9429560744057615e-09
-142.0,-0.15,2.9615781012652354e-09
-142.0,-0.14444444444444443,5.266002834159878e-09
-142.0,-0.1388888888888889,8.72160901369415e-09
-142.0,-0.13333333333333333,1.7177975031011585e-08
-142.0,-0.12777777777777777,2.6761090249757382e-09
-142.0,-0.12222222222222222,4.2141521029780274e-09
-142.0,-0.11666666666666667,8.184033184686759e-09
-142.0,-0.1111111111111111,5.0158388789415375e-09
-142.0,-0.10555555555555556,3.8939544249063424e-09
-142.0,-0.1,4.953189385782843e-09
-142.0,-0.09444444444444444,1.4769863031831929e-08
-142.0,-0.08888888888888889,7.311642455982669e-09
-142.0,-0.08333333333333333,1.0758582762419196e-08
-142.0,-0.07777777777777778,3.248508358646087e-09
-142.0,-0.07222222222222222,1.2204552980149165e-08
-142.0,-0.06666666666666667,6.548447283960861e-09
-142.0,-0.06111111111111111,1.4979297843285323e-08
-142.0,-0.05555555555555555,1.1608977729356102e-08
-142.0,-0.05,8.719280449576241e-09
-142.0,-0.044444444444444446,1.0371862484983467e-08
-142.0,-0.03888888888888889,3.787301842156996e-09
-142.0,-0.03333333333333333,9.735105747945916e-09
-142.0,-0.027777777777777776,6.9643848141731225e-09
-142.0,-0.022222222222222223,3.855778730394945e-09
-142.0,-0.016666666666666666,1.3736803530814423e-08
-142.0,-0.011111111111111112,9.923233346411424e-09
-142.0,-0.005555555555555556,4.139005192641789e-09
-142.0,0.0,7.650016328172997e-09
-142.0,0.005555555555555556,1.2865165035516576e-08
-142.0,0.011111111111111112,3.867964726714433e-09
-142.0,0.016666666666666666,4.771596101593119e-09
-142.0,0.022222222222222223,6.07149865862434e-09
-142.0,0.027777777777777776,1.1892340368737274e-08
-142.0,0.03333333333333333,2.689668511748913e-09
-142.0,0.03888888888888889,7.1674191665947165e-09
-142.0,0.044444444444444446,1.292375427426126e-08
-142.0,0.05,9.261302869775687e-09
-142.0,0.05555555555555555,3.833637044058474e-09
-142.0,0.06111111111111111,4.918916971463014e-09
-142.0,0.06666666666666667,1.2615730078260623e-08
-142.0,0.07222222222222222,1.3375888361832415e-08
-142.0,0.07777777777777778,2.9643717529104713e-09
-142.0,0.08333333333333333,6.372390891963689e-09
-142.0,0.08888888888888889,1.416909740235979e-08
-142.0,0.09444444444444444,3.5924178609096988e-09
-142.0,0.1,6.435046454351238e-09
-142.0,0.10555555555555556,3.902636441881281e-09
-142.0,0.1111111111111111,3.91175576755676e-09
-142.0,0.11666666666666667,1.5390766176507637e-09
-142.0,0.12222222222222222,1.3552210210924884e-09
-142.0,0.12777777777777777,4.189628600037114e-09
-142.0,0.13333333333333333,4.74957572710482e-09
-142.0,0.1388888888888889,4.609517507623191e-09
-142.0,0.14444444444444443,5.631282444920854e-09
-142.0,0.15,2.8581466384370075e-09
-142.0,0.15555555555555556,3.377714889458975e-09
-142.0,0.16111111111111112,5.12915048554381e-09
-142.0,0.16666666666666666,5.140461196977373e-09
-142.0,0.17222222222222222,2.6364775663551855e-09
-142.0,0.17777777777777778,5.935143987439807e-09
-142.0,0.18333333333333332,5.49750832553043e-09
-142.0,0.18888888888888888,1.947048345872359e-09
-142.0,0.19444444444444445,6.381168485818205e-09
-142.0,0.2,7.045657471777816e-09
-142.0,0.20555555555555555,4.534246632231442e-09
-142.0,0.2111111111111111,1.89405057884839e-09
-142.0,0.21666666666666667,6.907027604257447e-09
-142.0,0.2222222222222222,2.8189549449082885e-09
-142.0,0.22777777777777777,1.463117786332812e-09
-142.0,0.23333333333333334,3.777462654409761e-09
-142.0,0.2388888888888889,4.313220706285974e-09
-142.0,0.24444444444444444,2.6112903400273547e-09
-142.0,0.25,2.9689531803514846e-09
-142.0,0.25555555555555554,3.002055418210426e-09
-142.0,0.2611111111111111,1.1760915806177468e-09
-142.0,0.26666666666666666,4.124223803731105e-09
-142.0,0.2722222222222222,5.978763626898988e-09
-142.0,0.2777777777777778,7.708653813126582e-10
-142.0,0.2833333333333333,7.705503736963958e-10
-142.0,0.28888888888888886,2.9122817719062646e-09
-142.0,0.29444444444444445,3.346020607159112e-09
-142.0,0.3,1.3012821991762778e-09
-142.0,0.3055555555555556,1.5324647975408826e-09
-142.0,0.3111111111111111,4.4713565623522206e-09
-142.0,0.31666666666666665,1.6358720942523183e-09
-142.0,0.32222222222222224,3.712407147606115e-10
-142.0,0.3277777777777778,4.102804917740116e-09
-142.0,0.3333333333333333,1.197678593555555e-09
-142.0,0.3388888888888889,9.684283353468993e-10
-142.0,0.34444444444444444,1.5457128180708593e-09
-142.0,0.35,4.748335595117994e-10
-142.0,0.35555555555555557,1.0032480219517305e-09
-142.0,0.3611111111111111,5.870871093582451e-10
-142.0,0.36666666666666664,1.1558221998781153e-09
-142.0,0.37222222222222223,1.0699015753729982e-09
-142.0,0.37777777777777777,1.1045073166502018e-09
-142.0,0.38333333333333336,1.8597760320832015e-09
-142.0,0.3888888888888889,1.798850660267102e-09
-142.0,0.39444444444444443,6.228385320890068e-10
-142.0,0.4,7.158051470726732e-10
-142.0,0.40555555555555556,1.370032338877495e-09
-142.0,0.4111111111111111,1.3573025752173974e-09
-142.0,0.4166666666666667,7.12162770990107e-10
-142.0,0.4222222222222222,2.356860941568802e-10
-142.0,0.42777777777777776,1.7620375575199685e-09
-142.0,0.43333333333333335,8.19420174916363e-10
-142.0,0.4388888888888889,1.2884616724853397e-09
-142.0,0.4444444444444444,1.4047417583575802e-09
-142.0,0.45,4.577716551609722e-10
-142.0,0.45555555555555555,9.67152755524218e-10
-142.0,0.46111111111111114,5.020325982610681e-10
-142.0,0.4666666666666667,8.624095452224015e-10
-142.0,0.4722222222222222,8.557343573262177e-10
-142.0,0.4777777777777778,1.9970941308425825e-09
-142.0,0.48333333333333334,2.5504471697958593e-09
-142.0,0.4888888888888889,2.2178485463469983e-10
-142.0,0.49444444444444446,7.010650240361608e-10
-142.0,0.5,1.605667104203779e-09
-141.0,-0.5,2.9482811990534407e-09
-141.0,-0.49444444444444446,6.110874342034223e-10
-141.0,-0.4888888888888889,1.7124301202952036e-09
-141.0,-0.48333333333333334,2.9352518964014504e-09
-141.0,-0.4777777777777778,9.82368890788037e-10
-141.0,-0.4722222222222222,1.7045011599450089e-09
-141.0,-0.4666666666666667,2.265785398511168e-09
-141.0,-0.46111111111111114,1.5802340469812328e-09
